id,lessons_id,type,title,subsequences
4428,348,TOOL_ACTIVITY_TYPE,Sharing Resources,null
4429,348,TOOL_ACTIVITY_TYPE,Create an e-lecture,null
4430,348,TOOL_ACTIVITY_TYPE,Comment,null
4431,348,TOOL_ACTIVITY_TYPE,What is learning,null
4432,348,TOOL_ACTIVITY_TYPE,Q & A,null
4433,348,TOOL_ACTIVITY_TYPE,Q & A,null
4434,348,TOOL_ACTIVITY_TYPE,Q & A,null
4435,349,TOOL_ACTIVITY_TYPE,ΕΙΣΑΓΩΓΗ,null
4436,349,GROUPING_ACTIVITY_TYPE,Τριάδες,null
4437,349,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
4438,349,TOOL_ACTIVITY_TYPE,Συνομιλία/Chat,null
4439,349,TOOL_ACTIVITY_TYPE,Συζήτηση σε ομάδες,null
4440,349,TOOL_ACTIVITY_TYPE,ΣΥΝΟΨΗ,null
4441,350,TOOL_ACTIVITY_TYPE,Outcomes,null
4442,350,TOOL_ACTIVITY_TYPE,Intro to microbes,null
4443,350,TOOL_ACTIVITY_TYPE,Bacteria,null
4444,350,TOOL_ACTIVITY_TYPE,Virus,null
4445,350,TOOL_ACTIVITY_TYPE,Prion,null
4446,350,TOOL_ACTIVITY_TYPE,Protozoan,null
4447,350,TOOL_ACTIVITY_TYPE,Fungi,null
4448,350,TOOL_ACTIVITY_TYPE,Macro-parasites,null
4449,350,TOOL_ACTIVITY_TYPE,Chat,null
4450,350,TOOL_ACTIVITY_TYPE,Multiple Choice,null
4451,350,GROUPING_ACTIVITY_TYPE,Grouping,null
4452,350,TOOL_ACTIVITY_TYPE,Finish,null
4453,350,TOOL_ACTIVITY_TYPE,Chat answers,null
4454,351,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
4455,351,TOOL_ACTIVITY_TYPE,Πιθ.Κίνδυνοι-Συζήτηση,null
4456,351,TOOL_ACTIVITY_TYPE,Παρουσίαση Κινδύνων,null
4457,351,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
4458,351,TOOL_ACTIVITY_TYPE,Υλικό Δικαιωμ.-Υποχρ.,null
4459,351,TOOL_ACTIVITY_TYPE,Βίντεο Δικαιωμ.-Υποχρ.,null
4460,351,TOOL_ACTIVITY_TYPE,Facebook,null
4461,351,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
4462,351,TOOL_ACTIVITY_TYPE,Δημιουργία Κόμικ,null
4463,352,TOOL_ACTIVITY_TYPE,Τι θα μάθουμε σήμερα,null
4464,352,TOOL_ACTIVITY_TYPE,Έχετε ξανακούσει για τους όρους αυτούς;,null
4465,352,TOOL_ACTIVITY_TYPE,Τι είναι ενσύρματα μέσα μετάδοσης,null
4466,352,TOOL_ACTIVITY_TYPE,Τι είναι ασύρματα μέσα μετάδοσης,null
4467,352,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
4468,352,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
4469,352,TOOL_ACTIVITY_TYPE,Και τώρα ερωτήσεις,null
4471,352,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
4472,352,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
4474,352,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
4475,352,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
4476,352,TOOL_ACTIVITY_TYPE,Τώρα θα παίξουμε,null
4477,352,TOOL_ACTIVITY_TYPE,Συζήτηση(Forum),null
4478,352,TOOL_ACTIVITY_TYPE,Ιστότ. Wiki,null
4479,352,TOOL_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{862, 863}"
4480,352,CONDITION_GATE_ACTIVITY_TYPE,Πύλη,null
4481,352,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
4482,352,TOOL_ACTIVITY_TYPE,Και κάτι άλλο,null
4483,353,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
4484,353,TOOL_ACTIVITY_TYPE,Κουίζ,null
4485,353,TOOL_ACTIVITY_TYPE,Ανακεφαλαίωση,null
4486,353,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
4487,353,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
4488,353,TOOL_ACTIVITY_TYPE,Συζήτηση(Forum),null
4489,353,PARALLEL_ACTIVITY_TYPE,Πόροι & Συζήτ.,"{865, 866}"
4490,353,GROUPING_ACTIVITY_TYPE,Τριάδες,null
4491,354,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
4492,354,TOOL_ACTIVITY_TYPE,Είδη ζώων-μετακίνηση,null
4493,354,TOOL_ACTIVITY_TYPE,Είδη ζώων-τροφή,null
4494,354,TOOL_ACTIVITY_TYPE,Τροφική αλυσίδα,null
4495,354,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
4496,354,TOOL_ACTIVITY_TYPE,Ερωτήσεις,null
4497,354,TOOL_ACTIVITY_TYPE,Σταυρόλεξο,null
4498,354,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
4499,354,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
4500,355,TOOL_ACTIVITY_TYPE,Εισαγωγή - Σκοπός,null
4501,355,TOOL_ACTIVITY_TYPE,Στόχοι,null
4502,355,TOOL_ACTIVITY_TYPE,Ερωτήσεις Διερεύνησης,null
4503,355,TOOL_ACTIVITY_TYPE,Ταξινόμηση,null
4504,355,TOOL_ACTIVITY_TYPE,Προσομοίωση,null
4505,355,TOOL_ACTIVITY_TYPE,Αλγόριθμος Φυσσαλίδας,null
4506,355,TOOL_ACTIVITY_TYPE,Πρακτική Άσκηση 1,null
4507,355,TOOL_ACTIVITY_TYPE,Παράδειγμα 1,null
4508,355,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
4509,355,TOOL_ACTIVITY_TYPE,Αλγόριθμος Φυσσαλίδας Βελτιωμένος,null
4510,355,TOOL_ACTIVITY_TYPE,Αυτοαξιολόγηση,null
4511,355,TOOL_ACTIVITY_TYPE,Σύνοψη,null
4512,356,TOOL_ACTIVITY_TYPE,Καλοσώρισμα,null
4513,356,TOOL_ACTIVITY_TYPE,Ερώτημα,null
4514,356,TOOL_ACTIVITY_TYPE,Σημειωματάριο,null
4515,356,TOOL_ACTIVITY_TYPE,Αρχική απάντηση,null
4516,356,TOOL_ACTIVITY_TYPE,Αρχικό Forum,null
4517,356,TOOL_ACTIVITY_TYPE,Έρευνα,null
4518,356,TOOL_ACTIVITY_TYPE,Forum,null
4519,356,TOOL_ACTIVITY_TYPE,Τελική Απάντηση,null
4520,356,TOOL_ACTIVITY_TYPE,Επιπλέον ερωτήματα,null
4521,356,GROUPING_ACTIVITY_TYPE,Ομάδες,null
4522,356,TOOL_ACTIVITY_TYPE,Ομαδική συζήτηση,null
4523,356,TOOL_ACTIVITY_TYPE,Ανέβασμα Αρχείων,null
4524,356,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
4525,356,CHOSEN_BRANCHING_ACTIVITY_TYPE,Branching,"{872, 870, 871}"
4527,356,TOOL_ACTIVITY_TYPE,Θέμα 1,null
4528,356,TOOL_ACTIVITY_TYPE,Θέμα 2,null
4529,356,TOOL_ACTIVITY_TYPE,Θέμα 3,null
4531,356,TOOL_ACTIVITY_TYPE,Ερωτήσεις,null
4532,356,TOOL_ACTIVITY_TYPE,Ερώτησεις,null
4533,356,TOOL_ACTIVITY_TYPE,Ερωτήσεις,null
4535,356,TOOL_ACTIVITY_TYPE,Τελικό Forum,null
4536,357,TOOL_ACTIVITY_TYPE,Ξεκινάμε,null
4537,357,TOOL_ACTIVITY_TYPE,Τι είναι το LAMS?,null
4538,357,TOOL_ACTIVITY_TYPE,Επισκόπηση LAMS,null
4539,357,TOOL_ACTIVITY_TYPE,Τι ήδη γνωρίζουμε,null
4540,357,GROUPING_ACTIVITY_TYPE,Ομάδες Μελέτης,null
4541,357,GROUP_BRANCHING_ACTIVITY_TYPE,Υλικό Μελέτης,"{874, 875}"
4542,357,TOOL_ACTIVITY_TYPE,Περιβάλλον Μαθητή,null
4543,357,TOOL_ACTIVITY_TYPE,Περιβάλλον Μαθητή,null
4544,357,TOOL_ACTIVITY_TYPE,Περιβάλλον Συγγραφέα,null
4545,357,TOOL_ACTIVITY_TYPE,Περιβάλλον Συγγραφέα,null
4546,357,TOOL_ACTIVITY_TYPE,Περιβάλλον Επόπτη,null
4547,357,TOOL_ACTIVITY_TYPE,Περιβάλλον Επόπτη,null
4548,357,TOOL_ACTIVITY_TYPE,Επίλυση Αποριών,null
4549,357,TOOL_ACTIVITY_TYPE,Έτοιμα Μαθήματα,null
4550,357,TOOL_ACTIVITY_TYPE,Εργασία,null
4551,357,TOOL_ACTIVITY_TYPE,Πρώτες Εντυπώσεις,null
4552,357,TOOL_ACTIVITY_TYPE,Ολοκλήρωση Μαθήματος,null
4553,357,FLOATING_ACTIVITY_TYPE,Support Activity,null
4554,357,TOOL_ACTIVITY_TYPE,Βιβλιοθήκη,null
4555,357,TOOL_ACTIVITY_TYPE,Κρατήστε Σημειώσεις,null
4556,357,TOOL_ACTIVITY_TYPE,Κρατήστε Σημειώσεις,null
4559,358,TOOL_ACTIVITY_TYPE,ΦΑΣΗ Α'_ΣΤΟ ΣΠΙΤΙ,null
4560,358,TOOL_ACTIVITY_TYPE,ΣΤΟΧΟΙ ΜΑΘΗΜΑΤΟΣ,null
4561,358,TOOL_ACTIVITY_TYPE,zoom in στο γονιδίωμα,null
4562,358,TOOL_ACTIVITY_TYPE,τι είναι αλληλόμορφα,null
4563,358,TOOL_ACTIVITY_TYPE,επικρατή_υπολειπόμενα αλληλόμορφα,null
4564,358,TOOL_ACTIVITY_TYPE,ομόζυγα_ετερόζυγα άτομα,null
4565,358,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
4566,358,TOOL_ACTIVITY_TYPE,ΦΑΣΗ Β'_Ομαδοσυνεργατικές δραστηριότητες,null
4567,358,TOOL_ACTIVITY_TYPE,Δραστηριότητα 1,null
4568,358,TOOL_ACTIVITY_TYPE,Δραστηριότητα 3,null
4569,358,TOOL_ACTIVITY_TYPE,Δραστηριότητα 4.1,null
4570,358,TOOL_ACTIVITY_TYPE,Δραστηριότητα 4.2,null
4571,358,GROUPING_ACTIVITY_TYPE,Ομαδοποίηση,null
4572,358,TOOL_ACTIVITY_TYPE,Συμπέρασμα,null
4573,358,TOOL_ACTIVITY_TYPE,Δραστηριότητα 5,null
4576,358,GROUP_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{878, 879}"
4577,358,TOOL_ACTIVITY_TYPE,Δραστηριότητα 2,null
4578,358,TOOL_ACTIVITY_TYPE,Τι με δυσκόλεψε,null
4580,359,TOOL_ACTIVITY_TYPE,Lecture 1 Pt 1,null
4581,359,TOOL_ACTIVITY_TYPE,Lecture 1 Pt 2,null
4582,359,TOOL_ACTIVITY_TYPE,Lecture 1 Pt 3,null
4583,359,TOOL_ACTIVITY_TYPE,Lecture 1 Q & A,null
4584,359,TOOL_ACTIVITY_TYPE,Lecture 2,null
4585,359,TOOL_ACTIVITY_TYPE,Lecture 3 Pt 2,null
4586,359,TOOL_ACTIVITY_TYPE,Lecture 3 Pt 1,null
4587,359,TOOL_ACTIVITY_TYPE,Lecture 3 Q & A,null
4588,359,TOOL_ACTIVITY_TYPE,Quiz_1_Part_1,null
4579,359,TOOL_ACTIVITY_TYPE,Introduction,null
4589,360,TOOL_ACTIVITY_TYPE,Noticeboard,null
4590,360,TOOL_ACTIVITY_TYPE,Multiple Choice,null
4591,360,TOOL_ACTIVITY_TYPE,Noticeboard,null
4593,360,TOOL_ACTIVITY_TYPE,Share Resources,null
4594,360,GROUPING_ACTIVITY_TYPE,Stance,null
4595,360,GROUP_BRANCHING_ACTIVITY_TYPE,Branching,"{884, 885}"
4597,360,TOOL_ACTIVITY_TYPE,Noticeboard,null
4598,360,TOOL_ACTIVITY_TYPE,Noticeboard,null
4599,360,TOOL_ACTIVITY_TYPE,Noticeboard,null
4600,360,TOOL_ACTIVITY_TYPE,Share Resources,null
4601,360,TOOL_ACTIVITY_TYPE,Chat,null
4602,360,TOOL_ACTIVITY_TYPE,Chat,null
4604,360,TOOL_ACTIVITY_TYPE,Notebook,null
4605,360,TOOL_BRANCHING_ACTIVITY_TYPE,Branching,"{882, 883}"
4606,360,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
4607,360,TOOL_ACTIVITY_TYPE,Noticeboard,null
4608,360,TOOL_ACTIVITY_TYPE,Chat,null
4609,360,TOOL_ACTIVITY_TYPE,Submit Files,null
4610,360,TOOL_ACTIVITY_TYPE,Noticeboard,null
4611,360,TOOL_ACTIVITY_TYPE,Noticeboard,null
4612,360,OPTIONS_ACTIVITY_TYPE,Optional Activity,{886}
4614,360,TOOL_ACTIVITY_TYPE,Noticeboard,null
4615,360,TOOL_ACTIVITY_TYPE,Noticeboard,null
4616,361,TOOL_ACTIVITY_TYPE,Noticeboard,null
4617,361,TOOL_ACTIVITY_TYPE,Share Resources,null
4618,361,GROUPING_ACTIVITY_TYPE,Grouping,null
4619,361,TOOL_ACTIVITY_TYPE,Chat,null
4620,361,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{888, 889}"
4621,361,GROUPING_ACTIVITY_TYPE,Grouping,null
4622,361,TOOL_ACTIVITY_TYPE,Chat,null
4623,361,TOOL_ACTIVITY_TYPE,Scribe,null
4624,361,TOOL_ACTIVITY_TYPE,Scribe,null
4625,361,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{890, 891}"
4626,361,TOOL_ACTIVITY_TYPE,Assessment,null
4627,362,TOOL_ACTIVITY_TYPE,Καλώς ήλθατε!,null
4628,362,TOOL_ACTIVITY_TYPE,Ανώμαλα ρήματα,null
4629,362,TOOL_ACTIVITY_TYPE,Αρχικοί χρόνοι ρημάτων,null
4630,362,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
4631,362,TOOL_ACTIVITY_TYPE,Στοχοθεσία,null
4633,363,GROUP_BRANCHING_ACTIVITY_TYPE,Branching,"{896, 894, 895}"
4634,363,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
4635,363,TOOL_ACTIVITY_TYPE,Q & A,null
4632,363,TOOL_ACTIVITY_TYPE,Welcome to Lesson1,null
4636,363,TOOL_ACTIVITY_TYPE,Forum,null
4637,363,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{897, 898}"
4638,363,TOOL_ACTIVITY_TYPE,Share Resources,null
4639,363,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{899, 900}"
4640,363,TOOL_ACTIVITY_TYPE,Voting,null
4641,363,TOOL_ACTIVITY_TYPE,Share Resources,null
4642,363,TOOL_ACTIVITY_TYPE,Genes & Drug Vaccines,null
4643,363,GROUPING_ACTIVITY_TYPE,Grouping,null
4644,363,PARALLEL_ACTIVITY_TYPE,White Hat Thinking,"{901, 902}"
4645,363,GROUPING_ACTIVITY_TYPE,Grouping,null
4646,363,TOOL_ACTIVITY_TYPE,Noticeboard,null
4647,363,TOOL_ACTIVITY_TYPE,Scenario,null
4648,363,TOOL_ACTIVITY_TYPE,Multiple Choice,null
4649,363,TOOL_ACTIVITY_TYPE,Making an asthma drug,null
4650,363,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
4651,363,TOOL_ACTIVITY_TYPE,Notebook,null
4652,363,TOOL_ACTIVITY_TYPE,Share Resources,null
4653,363,TOOL_ACTIVITY_TYPE,Chat,null
4655,363,TOOL_ACTIVITY_TYPE,Pus-Poppin' Frogs,null
4656,363,TOOL_ACTIVITY_TYPE,Nicotine Addiction,null
4657,363,TOOL_ACTIVITY_TYPE,Chat,null
4658,363,TOOL_ACTIVITY_TYPE,Forum,null
4659,363,TOOL_ACTIVITY_TYPE,Scribe,null
4661,363,TOOL_ACTIVITY_TYPE,Scribe,null
4663,364,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
4664,364,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
4665,364,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
4666,364,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
4667,364,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
4668,364,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
4669,364,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
4670,365,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
4671,365,TOOL_ACTIVITY_TYPE,Αρχείο Εντολών,null
4672,365,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
4674,366,TOOL_ACTIVITY_TYPE,Gmap,null
4676,366,TOOL_ACTIVITY_TYPE,Copy of Major Ocean Currents,null
4677,366,TOOL_ACTIVITY_TYPE,Copy of Interrelationship between ocean currents and global climate,null
4679,366,TOOL_ACTIVITY_TYPE,Multiple Choice,null
4680,366,GROUPING_ACTIVITY_TYPE,Grouping,null
4681,366,TOOL_ACTIVITY_TYPE,Chat,null
4673,366,TOOL_ACTIVITY_TYPE,Share Resources,null
4682,366,TOOL_ACTIVITY_TYPE,Q & A,null
4683,366,TOOL_ACTIVITY_TYPE,Share Resources,null
4684,366,TOOL_BRANCHING_ACTIVITY_TYPE,Branching,"{906, 907}"
4685,366,TOOL_ACTIVITY_TYPE,Copy of Gmap,null
4686,367,TOOL_ACTIVITY_TYPE,CASE #1a,null
4687,367,TOOL_ACTIVITY_TYPE,CASE #1b,null
4688,367,TOOL_ACTIVITY_TYPE,CASE #1c,null
4689,367,TOOL_ACTIVITY_TYPE,CASE #2a,null
4690,367,TOOL_ACTIVITY_TYPE,CASE #2b,null
4691,368,TOOL_ACTIVITY_TYPE,Ρατσισμός,null
4692,368,TOOL_ACTIVITY_TYPE,Ορισμός και είδη του ρατσισμού,null
4693,368,TOOL_ACTIVITY_TYPE,Φυλετικός ή κοινωνικός;,null
4694,368,TOOL_ACTIVITY_TYPE,Παραμύθια για το ρατσισμό,null
4695,368,TOOL_ACTIVITY_TYPE,Όλοι διαφορετικοί όλοι ίσοι,null
4696,368,TOOL_ACTIVITY_TYPE,Πες μας την άποψή σου!,null
4697,368,TOOL_ACTIVITY_TYPE,Στη ζυμαρόχωρα,null
4698,368,TOOL_ACTIVITY_TYPE,Imagine (τραγούδι),null
4699,368,TOOL_ACTIVITY_TYPE,Ευχαριστώ!!!,null
4701,369,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
4703,369,TOOL_ACTIVITY_TYPE,Α,null
4704,369,TOOL_ACTIVITY_TYPE,Β,null
4706,369,TOOL_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{912, 911}"
4707,369,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
4700,369,TOOL_ACTIVITY_TYPE,ΔΙΑΤΥΠΩΣΗ,null
4708,369,TOOL_ACTIVITY_TYPE,Τέλος!,null
4709,369,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
4710,370,TOOL_ACTIVITY_TYPE,Introduction,null
4711,370,TOOL_ACTIVITY_TYPE,Int Learn Outcomes,null
4712,370,TOOL_ACTIVITY_TYPE,Self-Assessment,null
4713,370,TOOL_ACTIVITY_TYPE,What Ergonomics is?,null
4714,370,TOOL_ACTIVITY_TYPE,Computer monitor,null
4715,370,GROUPING_ACTIVITY_TYPE,Pairs,null
4716,370,TOOL_ACTIVITY_TYPE,Think,null
4717,370,TOOL_ACTIVITY_TYPE,Share,null
4718,370,TOOL_ACTIVITY_TYPE,Phase A: At Home (or at Lab),null
4719,370,TOOL_ACTIVITY_TYPE,Quiz: 2 The Monitor,null
4720,370,PERMISSION_GATE_ACTIVITY_TYPE,Phase B: In Classroom,null
4721,370,OPTIONS_ACTIVITY_TYPE,Optional Activity,"{914, 915}"
4722,370,TOOL_ACTIVITY_TYPE,Chat,null
4723,370,OPTIONS_ACTIVITY_TYPE,Optional Activity,"{916, 917}"
4724,370,TOOL_ACTIVITY_TYPE,Quiz1: Ergonomics,null
4725,370,PERMISSION_GATE_ACTIVITY_TYPE,null,null
4726,370,TOOL_ACTIVITY_TYPE,Peer Review,null
4727,370,GROUPING_ACTIVITY_TYPE,Groups of 4,null
4728,370,TOOL_ACTIVITY_TYPE,Wiki for Lab Ergonomics,null
4729,370,TOOL_ACTIVITY_TYPE,Forum,null
4730,370,TOOL_ACTIVITY_TYPE,Ergonomics Image Gallery,null
4731,371,TOOL_ACTIVITY_TYPE,Περιγραφή έρευνας,null
4732,371,TOOL_ACTIVITY_TYPE,1η Επίσκεψη Μουσείου,null
4733,371,TOOL_ACTIVITY_TYPE,Σφραγίδα Ειρήνης-Πίσω όψη,null
4734,371,GROUPING_ACTIVITY_TYPE,Δημιουργία ομάδων,null
4735,371,TOOL_ACTIVITY_TYPE,2η Επίσκεψη Μουσείου ,null
4736,371,TOOL_ACTIVITY_TYPE,Σφραγίδα Ειρήνης -Μπροστινή όψη,null
4737,371,TOOL_ACTIVITY_TYPE,Εγκυκλοπαίδεια Μείζονος Ελληνισμού & Βικιπαίδεια,null
4738,371,TOOL_ACTIVITY_TYPE,Σύγκριση πληροφοριών,null
4739,371,TOOL_ACTIVITY_TYPE,Οι περιοχές της Βυζαντινής Αυτοκρατορίας,null
4740,371,TOOL_ACTIVITY_TYPE,"Άρθρα_Μουσείο Βυζαντινού Πολιτισμού & Περιοδικό ""Πεμπτουσία""",null
4741,371,TOOL_ACTIVITY_TYPE,"""Βούλλα""/Μολυβδόβουλα",null
4742,371,TOOL_ACTIVITY_TYPE,3η Επίσκεψη Μουσείου Βυζαντινού Πολιτισμού,null
4743,371,TOOL_ACTIVITY_TYPE,Η Ειρήνη χρησιμοποιεί τη σφραγίδα της,null
4744,371,TOOL_ACTIVITY_TYPE,Κατασκευή σφραγίδων,null
4745,371,TOOL_ACTIVITY_TYPE,Σύγκριση Σφραγίδων,null
4746,371,TOOL_ACTIVITY_TYPE,Επισκέψεις Μουσείου-Forum,null
4747,371,TOOL_ACTIVITY_TYPE,Η προσωπικότητα της Αυτοκράτειρας Ειρήνης,null
4748,371,TOOL_ACTIVITY_TYPE,Ηχογραφήσεις,null
4749,371,TOOL_ACTIVITY_TYPE,Ομαδική Παρουσίαση_Κατασκευή σφραγίδων,null
4750,371,TOOL_ACTIVITY_TYPE,Chat-Ομοιότητες/Διαφορές σφραγίδων,null
4751,371,TOOL_ACTIVITY_TYPE,Αποστολή αλληλογραφίας,null
4752,371,TOOL_ACTIVITY_TYPE,Σκίτσο Ειρήνης,null
4753,371,TOOL_ACTIVITY_TYPE,Υποβολή χρωματισμένης εικόνας,null
4754,371,TOOL_ACTIVITY_TYPE,Λίστα Εργασιών,null
4755,371,TOOL_ACTIVITY_TYPE,10 Λέξεις για την Αυτοκράτειρα Ειρήνη,null
4756,371,TOOL_ACTIVITY_TYPE,Χάρτης,null
4757,372,TOOL_ACTIVITY_TYPE,Welcome,null
4758,372,TOOL_ACTIVITY_TYPE,Motivation 1,null
4759,372,TOOL_ACTIVITY_TYPE,Lesson Route Map,null
4760,372,TOOL_ACTIVITY_TYPE,Story,null
4761,372,TOOL_ACTIVITY_TYPE,Story Crunch,null
4762,372,TOOL_ACTIVITY_TYPE,Motivation 2,null
4763,372,TOOL_ACTIVITY_TYPE,Contexts,null
4764,372,TOOL_ACTIVITY_TYPE,Activity Crunch,null
4765,372,TOOL_ACTIVITY_TYPE,eToys Crunch 1,null
4766,372,TOOL_ACTIVITY_TYPE,eToys Prep,null
4767,372,TOOL_ACTIVITY_TYPE,Outcome,null
4768,372,TOOL_ACTIVITY_TYPE,Story Crunch 2,null
4769,372,TOOL_ACTIVITY_TYPE,Story Crunch 3,null
4770,372,TOOL_ACTIVITY_TYPE,Activity Prep,null
4772,373,TOOL_ACTIVITY_TYPE,Συζήτηση,null
4773,373,TOOL_ACTIVITY_TYPE,Εκπαιδευτικό Σύστημα,null
4774,373,TOOL_ACTIVITY_TYPE,Επαγγελματική κατάρτιση,null
4775,373,GROUPING_ACTIVITY_TYPE,Τριάσες,null
4771,373,TOOL_ACTIVITY_TYPE,Μετά το Γυμνάσιο τι:,null
4776,373,PERMISSION_GATE_ACTIVITY_TYPE,Πύλη,null
4777,373,TOOL_ACTIVITY_TYPE,ΣΕΠ Όροι,null
4778,373,TOOL_ACTIVITY_TYPE,Τύπος σχολείου,null
4779,373,TOOL_ACTIVITY_TYPE,Επαγγέλματα-Παιχνίδι,null
4780,373,TOOL_ACTIVITY_TYPE,Βιοκαλλιέργεια ελιάς,null
4781,373,PARALLEL_ACTIVITY_TYPE,Πόροι & Συζήτ.,"{921, 922}"
4782,373,TOOL_ACTIVITY_TYPE,Διερεύνηση Προσωπικότητας,null
4783,373,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
4784,374,TOOL_ACTIVITY_TYPE,Καλώς Ήρθατε,null
4785,374,TOOL_ACTIVITY_TYPE,Ανάπτυξης,null
4786,374,TOOL_ACTIVITY_TYPE,Πολλαπλών Επιλογών,null
4787,374,TOOL_ACTIVITY_TYPE,Ερευνα,null
4788,375,TOOL_ACTIVITY_TYPE,Noticeboard,null
4789,375,GROUPING_ACTIVITY_TYPE,Grouping Chat,null
4790,375,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
4791,375,TOOL_ACTIVITY_TYPE,Vote I,null
4792,375,TOOL_ACTIVITY_TYPE,Forum,null
4793,375,TOOL_ACTIVITY_TYPE,Share Resources,null
4794,375,TOOL_ACTIVITY_TYPE,Chat,null
4795,375,TOOL_ACTIVITY_TYPE,Scribe,null
4796,375,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{925, 926}"
4797,375,TOOL_ACTIVITY_TYPE,Vote II,null
4798,375,TOOL_ACTIVITY_TYPE,Group Questions,null
4799,375,TOOL_ACTIVITY_TYPE,Forum,null
4800,376,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
4801,376,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
4802,376,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
4803,377,TOOL_ACTIVITY_TYPE,Introducció,null
4804,377,TOOL_ACTIVITY_TYPE,Compartir Recursos,null
4805,377,TOOL_ACTIVITY_TYPE,Colección de Datos,null
4806,377,TOOL_ACTIVITY_TYPE,Lista de Tareas,null
4807,377,PERMISSION_GATE_ACTIVITY_TYPE,Puerta,null
4808,377,TOOL_ACTIVITY_TYPE,Foro de discusión,null
4809,377,TOOL_ACTIVITY_TYPE,Mapas,null
4810,377,TOOL_ACTIVITY_TYPE,Anotador,null
4811,377,PERMISSION_GATE_ACTIVITY_TYPE,Puerta,null
4812,377,TOOL_ACTIVITY_TYPE,Galería de Imágenes,null
4813,377,TOOL_ACTIVITY_TYPE,Pixlr,null
4814,377,TOOL_ACTIVITY_TYPE,Wiki,null
4815,377,TOOL_ACTIVITY_TYPE,Enviar Archivos,null
4816,378,TOOL_ACTIVITY_TYPE,φυσικη_γ,null
4817,378,TOOL_ACTIVITY_TYPE,ΑΕΠΠ,null
4818,378,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
4819,378,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
4820,379,TOOL_ACTIVITY_TYPE,Καλώς ήρθατε,null
4821,379,TOOL_ACTIVITY_TYPE,Ερωτήσεις διερεύνησης,null
4822,379,TOOL_ACTIVITY_TYPE,Video - Ιστότοποι,null
4823,379,TOOL_ACTIVITY_TYPE,Ερωτήσεις - Τέλος,null
4824,379,GROUPING_ACTIVITY_TYPE,Χωρισμός σε 2άδες,null
4825,379,TOOL_ACTIVITY_TYPE,Νοητικός χαρτης,null
